listing_id,year_built,year_renovated,renovation_scope,num_floors,basement_area_sqm,basement_natural_light,num_suites,solar_orientation,view_type,floor_material,window_type,condominium_name,is_gated_community,condo_fee_eur,nearby_schools,transport_access,distance_beach_min,distance_center_min,has_golf,amenities_list,renovation_potential,expat_appeal,rental_income_eur,tenant_occupied,has_al_license,is_aru_zone,is_heritage_protected,enriched_at
35071124,,,,2,,,,,mar,,,,,,,,,,,pátio; barbecue; canteiros; ponto de rega; carregamento para carro elétrico; ar condicionado; arrecadação,,alto,,,,,,2026-07-16T17:22:48.586774
35048934,,,,3,,True,1,,,,,,,,,,,,,jardim com roseiras; piscina de água salgada; telheiro com churrasqueira; garagens fechadas (2),,alto,,,,,,2026-07-16T17:22:51.183393
34378559,,,,3,,,4,,mar e serra,,,,,,,ligações rápidas para Lisboa e Cascais,,,,ar condicionado; aquecimento no piso; SPA completo; ginásio; salão de jogos; piscina; parque infantil; zonas verdejantes,,alto,,True,,,,2026-07-16T17:22:53.683573
34922941,,,,2,,,,,,,,,,,escola internacional,"fácil acesso a Lisboa, Cascais e aeroporto internacional",,,,piscina privativa; energia solar; água de poço,,alto,10000.0,True,,,,2026-07-16T17:22:56.121062
34617888,,1990,total,3,,,,,serra,,,,,,,,,,,lareira; garagem; adega; oficina; varanda; alpendre; barbecue; mina de água; tanque de rega,,alto,,,,,True,2026-07-16T17:22:58.380890
34887177,,,,3,,,3,,,,,,,,,"a cerca de 5 a 10 min. das praias da região, e apenas 10 min. de Sintra e dos acessos a autoestradas e outras vias rápidas, ficando a cerca de 30 min. de Lisboa e do seu aeroporto internacional",5,,,,,,,,,,,2026-07-16T17:23:00.642694
34887153,,,,,,,3,,,,,,True,,,autoestradas e outras vias rápidas,5,10,,,,alto,,,,,,2026-07-16T17:23:03.014401
34548639,,,,,,,,,"vistas da serra de Sintra, incluindo o Palácio da Pena","madeira no salão e quartos, telhas de pedra real em áreas selecionadas","janelas do chão ao teto, vidros duplos",,True,,,,10.0,,,,baixo,alto,,,,,False,2026-07-16T17:23:05.628388
34800048,,,,,,,,,,,,,True,,,,,,,Piscina; Ginásio; Sauna; Campo de jogos; Parque infantil,,,,,,,,2026-07-16T17:23:07.849560
34773284,1951,,,,,,8,,,,,,,,,a curta distância de todo o tipo de serviços e transportes,20.0,,,,alto,médio,,,,True,True,2026-07-16T17:23:10.268075
34852213,,,parcial,2,,,,,,,,,,,American International School of Lisbon; TASIS Portugal,30 minutos de Lisboa e do Aeroporto Internacional,5.0,10.0,,,alto,alto,,,,,,2026-07-16T17:23:12.534138
34850011,,,,4,,,4,sul,mar,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:23:14.861461
35004712,,,,2,,,10,,vistas abertas,,,,,,,,,10,,piscina (14m x 7m); capela privada; poços para rega,alto,,,,,,True,2026-07-16T17:23:17.340123
33988701,,,,,,,,,,,,,,,Prime School do Estoril; Oeiras International School,Lisboa de comboio em menos de 1 hora e apenas 30 minutos de carro,,,,garagem; arrecadação; piscina; jardim; quintal; terraço amplo,,alto,,,,,,2026-07-16T17:23:19.777151
34887133,,,,3,,,,,vistas para o centro histórico e o palácio de Sintra,,,,,,,perto da paragem de autocarro turístico e ponto de encontro para vários transferes,,,,vários decks; áreas para refeições no interior; apartamento independente,,,,,True,,,2026-07-16T17:23:22.407294
35119089,,,,2,,,3,nascente,,,,,,,,,,,,,,,,,,,,2026-07-16T17:23:24.798558
34959988,2013,,,,,,2,,mar e verde,,,,,,,,,,,lareira; ginásio; sistema solar; ar condicionado na master suite; vídeo porteiro inteligente; portões elétricos; garagem; estacionamento exterior; jardim; terraços; horta; árvores de fruto,,alto,,,,,,2026-07-16T17:23:27.578642
34711789,,,,2,,,4,,serra,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:23:29.817497
34827237,,2025,,,,,,,,,,,,,Escola Secundária de Santa Maria,Estação de Comboios da Portela de Sintra (2 minutos),,,,Supermercados Pingo Doce e Auchan; Farmácia; Cartório Notarial; Instituições Bancárias; Tribunal,,,,,,,,2026-07-16T17:23:32.196988
34548082,2005,,,,,,6,,"montanha, Palácios da Pena, Seteais, Monserrate, Castelo dos Mouros",,janelas do chão ao teto,,,,,"fácil acesso às principais vias rodoviárias, 30 minutos de Lisboa",,30,,piscina 10x5m; sauna; fire pit; terraços; elevador; aquecimento central,,alto,,,,,,2026-07-16T17:23:34.826784
34190721,,,,,,,,,oceano,,,,,,,estrada principal para Lisboa (10 minutos),,,,farmácias; restaurantes; supermercados,,alto,,,,,,2026-07-16T17:23:37.172430
34899571,,2021,total,2,,,5,,,,,,,,,,7.0,15.0,,aquecimento central; estores elétricos; painéis solares; aspiração central; isolamento térmico; piscina coberta; ginásio; churrasqueira; forno a lenha; lago; lagar tradicional; rega automática; furo de água; estacionamento para 4 veículos; alojamento local,,alto,,,True,,,2026-07-16T17:23:40.169213
34537487,,,,2,,,,,montanha,,,,,,,45 minutos de Lisboa,,20.0,,capela privada; piscina; poço privado; árvores de fruto; terreno agrícola,alto,alto,,,,,True,2026-07-16T17:23:42.494749
34597470,,,,2,,,,,,,,,,,,,,5,,,,,,,,,,2026-07-16T17:23:44.525659
33181223,,,,,,,,,"vista desimpedida sobre o Parque Natural da Serra de Sintra, Palácio da Pena, mar e cidade de Sintra",,,Quinta da Fonte Velha,,,,a 40 minutos de Lisboa,10.0,,,"nascente de água; reservatórios; minas; vegetação com acácias, castanheiros, nogueiras, medronheiros, pinheiros, limoeiros",alto,alto,,,,True,,2026-07-16T17:23:47.111553
34286061,,,,,230.0,,4,,oceano,,,,,,,,,,,piscina privada aquecida; aquecimento por piso radiante; jardins paisagísticos; cozinha equipada,,alto,,,,,,2026-07-16T17:23:49.249375
34286047,,,,,230.0,,4,,"Oceano Atlântico, costa de Azenhas do Mar",,,,,,,,,,,piscina privada aquecida; aquecimento por piso radiante; acabamentos de primeira qualidade; jardins paisagísticos; cozinha equipada com electrodomésticos de alta qualidade,,alto,,,,,,2026-07-16T17:23:51.767597
35028807,,,,2,,,1,,,,,,,,,,8.0,,,,,alto,,,,,,2026-07-16T17:23:53.895386
35138578,,,,3,50.0,,2,,vista para golfe e serra de Sintra,,,Quinta da Beloura,True,,Carlucci American International School of Lisbon (CAISL); TASSIS PORTUGAL; Colégio da Beloura,"acessos à A16 e A5, rápida deslocação para centro de Lisboa, Aeroporto ou Cascais",,,True,campo de golfe de 18 buracos; clube de ténis e padel; centro hípico; ginásio Holmes Place; vigilância privada 24/7; piscina com sistema de sal; jardim com rega automática; painéis solares fotovoltaicos; sistema de alarme; sistema de segurança contra incêndios na cave/garagem; portões automatizados,,alto,,,,,,2026-07-16T17:23:57.470477
34383402,,2025,total,3,,,4,,mar,,,,,,TASIS; Carlucci International School; escolas privadas da Quinta da Beloura,,,15,True,supermercado; escolas com berçário e creche; ginásio; clínica médica; farmácia; cabeleireiro; restaurantes; cafés,,alto,,,,,,2026-07-16T17:23:59.905289
32692279,,,,2,,,,,,,,,,,,,15.0,30.0,,,alto,alto,,,,,,2026-07-16T17:24:01.991694
33690104,,1998,parcial,,,,9,,"panorâmica, mar, vale",,,,True,,,,10.0,,False,piscina; capela; jardim; terraço; miradouro; lareira; cozinha equipada; apartamento T2 com piscina privativa,,alto,,,True,,,2026-07-16T17:24:04.554748
35110975,,,,,,,1,sul,,,,Beloura II,True,,Tasis International School; Carlucci American School,"IC19, A16, A5",,,True,piscina; vigilância 24 horas,,alto,,,,,,2026-07-16T17:24:07.016639
34765874,,,,2,,,4,"nascente, sul, poente",vista sobre a Serra de Sintra,,,,,,American International School of Lisbon; TASIS em Portugal,,,10,,piscina; jardim relvado; zona Lounge; terraços; garagem; deck de apoio à piscina,,alto,,,,,,2026-07-16T17:24:09.593541
34453312,,,,,,,4,,vistas panorâmicas do centro histórico,,,,,,,,,,,ar condicionado; aquecimento central; estacionamento para 5 carros; lavandaria; anexo de arrumação,,alto,,,,,,2026-07-16T17:24:12.220068
35066248,,,,2,,,3,,vistas sobre pinhal e envolvente natural,,grandes envidraçados de caixilharia escura,,,,,fácil acesso à A16 e A21,,,,piscina privativa; jardim com relvado; estacionamento para 3 viaturas; varandas,,,,,,,,2026-07-16T17:24:14.676560
34876639,,,total,2,,,,,,,,,,,,,,5.0,,,alto,médio,,,,,,2026-07-16T17:24:16.841451
34383822,,,,,,,1,Nascente e Sul (maximizada),vistas desafogadas,,,,False,,Escola Nova (referida na rua),"Excelentes acessibilidades para Sintra, Ericeira e Lisboa",,,,piscina de cloro; painéis fotovoltaicos; painéis solares; bomba de calor para piscina; poço; alarme; aquecimentos eléctricos nos quartos; garagem coberta para 2 carros; parqueamento exterior para 5 lugares,,alto,,False,,,,2026-07-16T17:24:19.862984
35101815,,,,,,,1,,,,,,False,,,Estação da CP de Sintra e Portela de Sintra a 7 minutos a pé,,,False,comércio local; serviços; cafés; transportes públicos,,alto,,False,,,False,2026-07-16T17:24:22.156454
34832489,,,,1,50,,2,Sul,Serra de Sintra e Palácio da Pena,,,,False,,,,,,False,piscina; lareira; garagem; terraços; alpendres; furo artesiano,,alto,,False,,,,2026-07-16T17:24:24.729394
34887289,1954,,total,2,,,,,,,,,,,,,,,,,,,60000.0,True,,,,2026-07-16T17:24:26.862471
34788281,,,,3,,,2,,"Palácio da Pena, Sintra",,,,,,,,,,,walking closet; terraço privativo; jardim; piscina; ilha central; placa de indução; placa a gás com 6 bicos; escritório; lavandaria; sala de jogos; garrafeira; arrecadação; garagem fechada para 2 veículos,,alto,,,,,,2026-07-16T17:24:29.586537
34997175,,,,,,,32,,,,,,True,,,,,,,piscina exterior de grande escala; campo de ténis,alto,alto,,,,,,2026-07-16T17:24:31.828814
34939072,,,,2,,,2,,,,,,,,,,,10.0,,,alto,alto,,,,,,2026-07-16T17:24:34.078071
33592434,,,,,,,3,,serra,,,Quinta das Buchas,True,,Colégio Catarina de Bragança,,15,8,,piscina; espaços verdes; salão de eventos; bar; zona de TV,,alto,,False,,,,2026-07-16T17:24:36.516645
35081084,,,,2,,,,perfeita,jardim,,,,,,,transportes públicos,,,,comércio local; serviços; transportes públicos,,alto,,,,,,2026-07-16T17:24:38.737323
34407576,,,,,,,1,,serra,,,,,,TASIS,A5 e A16,,20,,piscina; ginásio; lago artificial; playground; sauna; salão de festas,,,,,,,,2026-07-16T17:24:41.203308
35095876,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:24:43.125281
34299115,,,,2,,,1,,jardim,,,,,,CAISL - CARLUCCI; TASSIS PORTUGAL,,,,True,farmácias; supermercados; clínicas médicas; lavandarias; cafés; restaurantes; ginásios; campos de golfe; centro hípico,,alto,,,,,,2026-07-16T17:24:45.746659
34549574,,,,,,,,,,,,,,,,,8.0,,,,alto,,,,,,,2026-07-16T17:24:47.772657
34879410,,,,2,,,,,,,,,,,,fácil acesso,,,,furos de captação de água; portão automático; jardins; pinhal; pomar; currais; armazéns agrícolas; terraço; cozinha industrial semi equipada,,alto,,,,,,2026-07-16T17:24:50.414021
35073207,1989,,,2,,,4,,vistas desafogadas,,,,,,,,10.0,15.0,,piscina; sauna; campo de ténis; parque infantil; zonas ajardinadas; área para cultivos; parqueamento para vários carros,,,,,,,,2026-07-16T17:24:53.084321
35109978,,,,4,,,,,"desafogada para os jardins, piscina e zona envolvente",,,,,,,,,,,,,,,,,,,2026-07-16T17:24:55.338973
33951718,,,total,4,,,4,,serra e vila de Sintra,,,,,,,próximo da estação de comboios,10.0,5.0,,sala de cinema; sauna; adega,,alto,,,,,,2026-07-16T17:24:57.627307
35079578,,,,,,,7,,,,,,,,,,,5,,aquecimento central; ar condicionado; sala de festas; pérgola; piscina; parque natural; árvores centenárias; lagos; quedas de água,,alto,,,,,,2026-07-16T17:24:59.958126
34867588,,,,,,,,,,,,,,,,"excelentes acessos à estação da Linha de Sintra, IC19 e A16",,,,restaurantes; comércio local; forte dinâmica turística,,,,,,,,2026-07-16T17:25:02.318817
32697024,,,,3,,,,,"mountain, castle, Pena Palace, Sintra mountain",,,,,,,"easy access to A16, A5",,30,,pool; garden; pond; garage; covered parking; central heating; terrace; guest house; bungalow; bio-agriculture plot,,alto,,,,,,2026-07-16T17:25:04.995251
34589640,,,,2,,,3,,vista para os belos jardins,,,,,,,,,,,banheira de hidromassagem; closet privativo; terraço 100m²; terraço 30m²; garagem para 3 carros; canil; anexos para lenha; jardins; cultura biológica,,,,,,,,2026-07-16T17:25:07.901538
35130527,,,total,,,,1,,,,,,True,,,,,,True,piscina; jardins; estacionamento; arrecadação,,,,,,,,2026-07-16T17:25:10.254456
34928444,2016,2022,parcial,3,,True,3,,jardim,madeira,,Beloura II,True,,CAISL; TASIS; Ramalhão,,,,True,segurança; centro equestre; golfe; ginásio; farmácia; correio; Lidl; Aldi; El Corte Inglês; parque infantil; escolas; creches,,alto,,,,,,2026-07-16T17:25:12.822755
34440383,,,,,,,6,,,,,,,,,"N117, A16, CREL",,,,sauna; banho turco; forno; barbecue; piscina; garagem para 5 veículos,,,,,,,,2026-07-16T17:25:15.100193
34933440,1900,,,,,,,,,,,,,,,,,,,,,,,,,,True,2026-07-16T17:25:17.149708
35129603,,,,,,,,Sul,,,,,,,,,,,,,alto,alto,,,,,,2026-07-16T17:25:19.362963
34457776,,,,,,,,,Serra de Sintra e Palácio da Pena,,,,,,TASIS Portugal (Beloura),"30 min de Lisboa, 35 min do aeroporto, 25 min de Cascais",12,30,,piscina; jardins de inverno; marquise; churrasqueira; anexos para visitas; canil com box duplas; furo; cisterna; painel solar; bombas de calor; sala da piscina; área para campo multiusos,,alto,,,,,,2026-07-16T17:25:22.571168
34497513,,,,3,,,1,Nascente/Sul/Poente,vista desafogada,,,,True,,TASIS Portugal; CAISL,,,,True,jardim; piscina; painéis solares; aquecimento central; garagem; terraço; barbecue; lareira; lavandaria,,alto,,,,,,2026-07-16T17:25:25.107470
34481833,,,,,,,2,,,,,Quinta da Beloura,True,,TASIS Portugal International School - 500 m; Carlucci American International School - 1.000 m; Colégio SãoJosé - Ramalhão - 3.000 m,"Ótimos acessos às principais vias da região: IC19, A16 e A5",,,,piscina; ginásio; jardins; zonas comuns,,alto,,,,,,2026-07-16T17:25:27.784078
34893976,,2024,total,2,,,0,,mar,madeira,alumínio lacado com corte térmico e vidro duplo,,,,,transporte público à porta,,,,restaurantes; supermercado; ATM; farmácia,baixo,alto,,,,,,2026-07-16T17:25:30.419435
34790635,,,,3,,,1,,,,,,,,Colégio da Beloura; Colégio do Ramalhão; TASIS International School; Carlucci American International School of Lisbon (CAISL),"A16, A5 e IC19",,,,,,alto,,,,,,2026-07-16T17:25:32.864083
35069610,,,,2,,,3,,,,alumínio com vidro duplo,Fontanelas Ocean Village,,,jardins de infância; colégios internacionais de referência em Sintra e Cascais,,,,,piscina privativa; jardim privativo; duche de apoio à piscina; estacionamento privativo,,alto,,,,,,2026-07-16T17:25:35.660837
35069335,,,,2,,,3,,,,vidro duplo,Fontanelas Ocean Village,,,,,,,,piscina privativa; jardim privativo; solário; duche de apoio à piscina,,,,,,,,2026-07-16T17:25:37.974464
35002627,1930,,,1,,,,Este-Oeste,castelo,,,,,,,,,,,,,,,,,,,2026-07-16T17:25:40.116214
34911257,,,,3,,,0,,,,,,,,,,,,,,,alto,,,,,,2026-07-16T17:25:42.005076
35122140,1995,,,,,,1,,vistas sobre a floresta circundante em direção ao mar,,portas de vidro duplo,,,,Waldorf; Steiner; Catarina de Bragança; Aprendizagem; TASIS; Colégio Ramalhão,,10,,,sauna; piscina de água fria; duche exterior; jardim; terraços; fogão a lenha,,alto,,,,,,2026-07-16T17:25:44.694898
35072591,,,,3,,,3,nascente,"mar, Palácio da Pena, Serra de Sintra",,vidro,,,,,,,,,,,alto,,,,,,2026-07-16T17:25:46.874310
33827423,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:25:49.259752
34695104,,2023,total,,,,3,,,,,,,,,,5,,,piscina privada; salamandra; ar condicionado,,alto,,,,,,2026-07-16T17:25:51.569080
34201818,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:25:53.637590
34552529,,,total,,,,,,mar,,,,,,,"autocarro para Sintra; estação de comboios de Sintra a cerca de 20 minutos de carro, ligação direta a Lisboa",,,,,alto,alto,,,,,,2026-07-16T17:25:55.826221
35073397,,,,1,,,,,,,,,,,TASIS,"A5 (5 min), A16 (1 min)",,11.0,,,,alto,,,,,,2026-07-16T17:25:58.135790
35123272,,,total,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:26:00.321380
34900072,1968,,,,,,,,,,vidros duplos,,,,,,3,,,piscina; churrasqueira; forno a lenha; adega; lareira; ar condicionado; estacionamento coberto; furo de água,,alto,,,,,,2026-07-16T17:26:02.807476
35085324,,2018,,3,,True,1,,,,,,,,,,,,,churrasqueira; mesa de refeições/convívio; tomada exterior para carregamento de veículos elétricos,,,,,,,,2026-07-16T17:26:05.220651
35114173,,,,2,,,1,,,,,Beloura II,True,,Escola Internacional Tasis,fácil acesso à A5,,,,parque infantil; vigilância 24 horas,,,,,True,,,2026-07-16T17:26:07.393871
34985200,1994,,,,,,,,,,,,,,,,1.0,15.0,,,,,,,,,,2026-07-16T17:26:09.335861
35084768,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:26:11.388300
32961437,,,,,,,,,vista mar e serra,,,,,,,,,,,,,,,,,,,2026-07-16T17:26:13.382919
34968005,,,,,,,,,,,,,,,,"bus, comboio e eléctrico turístico até Sintra e praias",,,,,,alto,,,,,,2026-07-16T17:26:15.549386
35102730,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T17:26:17.712057
34859584,,,,1,,,1,,,,,,,,,"A16, IC19, proximidade ao Hospital de Sintra",,10.0,,alpendre coberto; anexo; pequena arrecadação; salamandra; churrasqueira; comércio local; farmácia,,alto,,,,,,2026-07-16T17:26:20.231130
33866449,2003,,,3,,,1,,vistas desafogadas,,,,,,,acessos a Lisboa,5.0,10.0,,,alto,alto,,,,,,2026-07-16T17:26:22.570334
34658802,,,,3,,,,,,,,,,,,"transportes, comércio local e serviços à porta",,,,,,alto,,,,,,2026-07-16T17:26:25.064343
34943209,,,,4,,,1,,,,vidros duplos com corte térmico e acústico,,,,,,,,,ar condicionado; lareira; janelas Velux; banheira de hidromassagem,,,,,,,,2026-07-16T17:26:27.726087
34242657,,,,2,,,2,,,,,Quinta da Beloura I,True,,CAISL - Carlucci American International School of Lisbon; TASIS - The American School in Switzerland,"A16, A5, IC19",,20,True,Golf; ginásio Holmes Place; SPA; Clube de Ténis e Padel; Clube Equestre; cinemas; restaurantes; cabeleireiros; farmácia; supermercados; clínicas médicas e estéticas,,alto,,,,,,2026-07-16T17:26:30.550507
33973218,,,,3,,,,,,,,Quinta da Beloura,True,,TASIS; CAISL,"A16, A5, IC19",,20,True,Golfe; ginásio Holmes Place; SPA; Clube de Ténis e Padel; Clube Equestre; cinemas; restaurantes; cabeleireiros; farmácia; supermercados; clínicas médicas e estéticas; Hotel Pestana; Hotel Quinta da Penha Longa,,alto,,,,,,2026-07-16T17:26:33.454968
34286617,2003,,,2,,,1,,,madeira de cerejeira brasileira,vidro duplo e madeira,,,,,,,,,,,alto,,,,,,2026-07-16T17:26:35.870217
34237300,,,total,,,,,,"mar, serra de Sintra",,,,,,,,,,,,,alto,,,,,,2026-07-16T17:26:37.856154
34875084,,,total,,,,1,,,,,Quinta da Beloura,True,,escolas internacionais,,,,True,lareira; recuperador de calor; ar condicionado; varanda; garagem; arrecadação,,alto,,,,,,2026-07-16T17:26:40.184368
34569951,,,,3,,,2,,vista desafogada,,,,,,,,,,,piscina privativa; jardim; sistema de rega gota a gota; garagem fechada; espaço multiusos; cozinha totalmente equipada; ar condicionado; bomba de calor; aspiração central; ventilação natural e mecânica; elevado nível de isolamento térmico e acústico; materiais e acabamentos de qualidade,,alto,,,,,,2026-07-16T17:26:42.854827
